"AGE","CLITIME","INCOME","RESIDTIME","REGION_North","REGION_South","REGION_West","CABLETV_Yes","AUTODEBT_Yes","DEBTINC","CHURN"
31,17,5310,7.5,0,1,0,1,1,0.285310734463277,"Yes"
26,12,4760,5.1,0,0,0,0,1,0.0659663865546219,"Yes"
33,12,5450,8.2,0,0,1,1,1,0.137614678899083,"Yes"
27,12,5330,4.3,0,0,1,1,0,0.0281425891181989,"Yes"
34,16,4840,5.3,0,0,0,1,0,0.128925619834711,"Yes"
41,25,10620,8.8,0,0,1,1,1,0.240960451977401,"Yes"
39,17,9510,5.3,0,1,0,0,1,0.056677181913775,"Yes"
28,17,4810,4.4,0,1,0,1,1,0.255093555093555,"Yes"
28,13,4510,7.8,0,1,0,1,0,0.189578713968958,"Yes"
54,46,27810,5.6,0,0,0,1,0,0.171772743617404,"Yes"
28,16,4660,1.6,1,0,0,0,1,0.234763948497854,"Yes"
34,18,7680,3.8,0,1,0,1,0,0.169401041666667,"Yes"
42,20,5580,3.9,0,0,0,1,0,0.208064516129032,"Yes"
40,17,4870,5.1,0,1,0,1,1,0.357494866529774,"Yes"
51,21,8400,7.2,0,1,0,0,1,0.0917857142857143,"Yes"
50,13,5170,8.1,0,1,0,1,1,0.252611218568665,"Yes"
36,26,7940,4.3,0,1,0,1,1,0.11095717884131,"Yes"
28,18,5150,3.5,0,1,0,1,0,0.0730097087378641,"Yes"
44,18,6020,5.3,0,0,1,1,1,0.0207641196013289,"Yes"
28,14,5570,2.7,0,1,0,0,0,0.0543985637342908,"Yes"
36,17,6310,6.6,0,1,0,1,0,0.211093502377179,"Yes"
48,14,7730,8.2,0,1,0,1,1,0.048124191461837,"Yes"
29,12,4620,6.7,0,1,0,1,0,0.117965367965368,"Yes"
43,14,5350,5.9,1,0,0,1,1,0.178878504672897,"Yes"
33,13,7400,6.1,1,0,0,1,0,0.153378378378378,"Yes"
34,13,5210,4.2,1,0,0,0,0,0.147792706333973,"Yes"
31,16,7530,8.8,0,0,1,1,0,0.270119521912351,"Yes"
44,13,4740,5.7,0,0,1,0,1,0.143248945147679,"Yes"
34,21,6000,6.5,0,1,0,1,0,0.247166666666667,"Yes"
29,17,7280,2.9,0,0,1,0,1,0.216483516483516,"Yes"
48,26,12350,2.9,1,0,0,1,1,0.151578947368421,"Yes"
43,27,17980,5.5,1,0,0,0,1,0.278197997775306,"Yes"
31,23,7910,4.4,0,0,0,0,0,0.134386852085967,"Yes"
55,42,19400,5.5,0,0,1,1,1,0.302680412371134,"Yes"
33,13,4820,2.3,1,0,0,1,0,0.12344398340249,"Yes"
43,30,15480,6.1,0,1,0,1,1,0.341989664082687,"Yes"
32,18,6500,6.9,0,1,0,1,1,0.176153846153846,"Yes"
50,28,20260,3.6,1,0,0,0,1,0.144373149062192,"Yes"
34,21,9000,6.1,0,0,1,0,0,0.136555555555556,"Yes"
38,18,6130,4.4,1,0,0,1,1,0.0388254486133768,"Yes"
38,25,12560,9.1,0,1,0,1,1,0.235589171974522,"Yes"
30,17,7390,4.2,0,0,1,1,0,0.115696887686062,"Yes"
34,13,4630,3.2,0,1,0,0,1,0.110583153347732,"Yes"
55,12,5230,6.6,0,1,0,1,0,0.235372848948375,"Yes"
42,12,5090,4.4,0,1,0,0,1,0.056188605108055,"Yes"
37,19,8360,3.4,0,1,0,0,1,0.172368421052632,"Yes"
39,16,10830,3.4,0,0,1,1,0,0.259741458910434,"Yes"
26,16,6660,3.3,0,0,1,0,0,0.0490990990990991,"Yes"
38,19,12570,3.6,0,0,1,1,0,0.231583134447096,"Yes"
29,17,5410,4.9,1,0,0,1,1,0.140850277264325,"Yes"
27,15,4980,6.4,0,0,1,1,1,0.0805220883534137,"Yes"
31,14,7130,5.3,0,1,0,1,0,0.14726507713885,"Yes"
43,14,5640,4.6,0,0,1,0,1,0.134929078014184,"Yes"
37,15,6320,5.7,0,0,0,0,0,0.111075949367089,"Yes"
37,12,5280,4.1,0,0,1,1,0,0.0884469696969697,"Yes"
26,16,5640,5.5,0,0,1,0,0,0.147517730496454,"Yes"
35,16,6960,3.9,1,0,0,0,0,0.127729885057471,"Yes"
51,13,4740,5.6,0,1,0,1,0,0.134388185654008,"Yes"
26,17,5370,5.3,0,0,1,1,1,0.207448789571695,"Yes"
31,19,4870,5.4,0,1,0,0,1,0.103901437371663,"Yes"
31,18,5320,5.7,0,1,0,1,0,0.0992481203007519,"Yes"
33,21,6530,3.8,0,0,1,1,0,0.106738131699847,"Yes"
33,13,6190,5.7,0,1,0,1,0,0.160743134087237,"Yes"
25,14,4740,1.9,1,0,0,1,0,0.246413502109705,"Yes"
40,12,6730,5.3,1,0,0,1,0,0.211589895988113,"Yes"
25,12,5640,7.9,1,0,0,1,0,0.107269503546099,"Yes"
41,25,7530,1.8,1,0,0,1,0,0.0743691899070385,"Yes"
30,12,5720,7.4,0,1,0,1,1,0.0727272727272727,"Yes"
51,22,9330,4.4,0,0,0,0,1,0.380921757770632,"Yes"
27,15,6180,11,0,1,0,0,0,0.152750809061489,"Yes"
29,19,5910,5.4,0,0,1,1,1,0.0499153976311337,"Yes"
35,20,4990,3.3,0,1,0,1,1,0.194589178356713,"Yes"
35,13,5090,4.1,0,0,1,1,1,0.0414538310412574,"Yes"
34,12,5360,6.5,1,0,0,1,0,0.15,"Yes"
51,12,5520,5.5,0,0,1,1,0,0.0798913043478261,"Yes"
32,19,5690,6.3,0,0,1,0,0,0.181370826010545,"Yes"
43,19,5460,5,0,0,1,1,1,0.167582417582418,"Yes"
45,34,14090,6.3,0,1,0,1,0,0.0769339957416608,"Yes"
37,12,5730,3.8,0,1,0,1,1,0.13630017452007,"Yes"
44,16,11410,5.7,0,1,0,1,1,0.166257668711656,"Yes"
41,29,9840,5.2,0,1,0,0,1,0.307215447154472,"Yes"
47,13,6960,6.1,0,0,0,0,1,0.098132183908046,"Yes"
47,29,8580,5.6,0,1,0,0,0,0.125524475524476,"Yes"
38,13,5040,5.8,0,1,0,1,0,0.0958333333333333,"Yes"
35,14,5970,3,1,0,0,1,1,0.222278056951424,"Yes"
52,17,6090,7.6,0,1,0,0,0,0.0658456486042693,"Yes"
29,18,5260,7.4,0,0,1,0,1,0.276996197718631,"Yes"
42,28,7200,6.1,1,0,0,1,1,0.16125,"Yes"
40,16,9980,3.3,0,0,1,1,0,0.184468937875751,"Yes"
35,16,4970,3.7,0,0,1,0,1,0.238229376257545,"Yes"
38,14,4900,3.3,0,0,1,0,0,0.213061224489796,"Yes"
37,16,5390,5.1,0,0,0,1,0,0.0877551020408163,"Yes"
27,18,4820,4.7,0,0,1,1,0,0.180705394190871,"Yes"
46,14,5600,5.4,0,0,1,0,1,0.199107142857143,"Yes"
39,23,9490,3,0,1,0,0,0,0.167966280295047,"Yes"
31,22,6030,5.1,0,1,0,1,1,0.125538971807629,"Yes"
47,35,14260,3.3,0,0,1,1,0,0.138849929873773,"Yes"
30,17,7620,6.5,0,1,0,1,1,0.0703412073490814,"Yes"
36,20,6430,5.5,1,0,0,1,1,0.0567651632970451,"Yes"
43,15,7760,6.1,0,0,1,1,1,0.228737113402062,"Yes"
23,13,5230,4.2,0,0,0,1,1,0.147036328871893,"Yes"
50,14,5530,5.9,0,1,0,0,0,0.0191681735985533,"Yes"
25,12,5750,7.1,1,0,0,1,0,0.159652173913043,"Yes"
36,13,5970,2.5,0,0,1,0,0,0.381574539363484,"Yes"
41,13,5420,9.5,0,0,1,1,0,0.133948339483395,"Yes"
30,20,6080,3.2,0,1,0,1,1,0.00608552631578947,"Yes"
35,17,8600,4.1,1,0,0,0,0,0.181627906976744,"Yes"
26,12,5440,5.5,1,0,0,0,1,0.311029411764706,"Yes"
37,26,8610,4.3,0,1,0,1,0,0.173867595818815,"Yes"
27,15,5510,6.2,0,0,1,1,0,0.0212341197822142,"Yes"
43,17,9360,3.9,0,0,1,1,0,0.201175213675214,"Yes"
36,25,8710,4.1,0,1,0,1,0,0.142250287026406,"Yes"
35,27,9890,4.3,1,0,0,1,0,0.2,"Yes"
33,18,5890,6.4,0,0,1,0,0,0.142275042444822,"Yes"
34,12,4860,4.3,0,1,0,0,1,0.10679012345679,"Yes"
43,19,6230,2.4,1,0,0,0,1,0.123756019261637,"Yes"
49,12,6410,4.8,0,1,0,1,0,0.0882995319812793,"Yes"
40,16,5270,8,1,0,0,1,1,0.107969639468691,"Yes"
30,20,5500,6.1,0,1,0,1,1,0.226363636363636,"Yes"
34,15,4480,2.8,0,1,0,1,1,0.153794642857143,"Yes"
28,15,5360,7.4,0,1,0,0,1,0.0380597014925373,"Yes"
48,13,5840,1.9,0,1,0,1,0,0.0539383561643836,"Yes"
40,26,5790,5.2,0,0,1,1,0,0.131433506044905,"Yes"
33,14,4930,5,1,0,0,1,0,0.0858012170385396,"Yes"
28,13,4880,4.7,0,1,0,1,1,0.122950819672131,"Yes"
36,18,5970,3.8,1,0,0,0,0,0.238693467336683,"Yes"
29,13,4860,6.7,0,0,1,0,0,0.278189300411523,"Yes"
37,24,7790,5.3,0,1,0,1,1,0.268806161745828,"Yes"
33,17,6690,2.3,0,1,0,1,0,0.1101644245142,"Yes"
44,16,4860,3.6,0,0,1,1,0,0.0569958847736626,"Yes"
43,14,6010,5.8,1,0,0,1,1,0.0886855241264559,"Yes"
50,21,13610,4.5,0,1,0,1,1,0.0440852314474651,"Yes"
37,20,9020,6,0,1,0,1,1,0.243348115299335,"Yes"
44,21,9850,6.6,0,0,0,0,1,0.18507614213198,"Yes"
46,13,11270,4.1,0,0,1,1,0,0.194143744454303,"Yes"
29,16,7970,3,0,1,0,1,0,0.0824341279799247,"Yes"
32,12,6760,4.4,1,0,0,1,1,0.244674556213018,"Yes"
57,38,28360,6.9,0,1,0,0,0,0.0542665726375176,"Yes"
35,27,6210,3.8,0,0,1,1,0,0.215942028985507,"Yes"
47,13,5000,6.8,0,0,1,1,0,0.2698,"Yes"
40,17,5390,4.1,0,0,1,0,0,0.336363636363636,"Yes"
26,15,5720,5.6,1,0,0,1,0,0.015034965034965,"Yes"
41,17,5520,1.7,0,0,0,1,1,0.0550724637681159,"Yes"
41,18,25960,5.5,0,1,0,0,1,0.161671802773498,"Yes"
28,19,5870,6.5,0,0,1,1,0,0.0577512776831346,"Yes"
32,14,4470,0.1,0,1,0,1,1,0.167785234899329,"Yes"
45,13,6830,4.8,0,1,0,1,1,0.25095168374817,"Yes"
23,13,4830,4.9,0,0,1,1,0,0.153002070393375,"Yes"
33,12,4870,5.3,1,0,0,1,0,0.215195071868583,"Yes"
42,18,6540,6.2,1,0,0,1,1,0.37217125382263,"Yes"
37,14,5140,1.6,0,0,1,0,0,0.157587548638132,"Yes"
40,12,6230,2.2,0,1,0,0,0,0.137881219903692,"Yes"
24,13,4380,6.6,0,1,0,1,0,0.0308219178082192,"Yes"
39,16,7840,1.6,0,0,1,1,0,0.0965561224489796,"Yes"
37,18,7190,4.8,0,0,1,0,0,0.115716272600834,"Yes"
46,29,6890,3,0,0,1,0,1,0.116545718432511,"Yes"
36,22,23080,4.7,1,0,0,1,1,0.0919844020797227,"Yes"
48,12,5650,8.2,0,1,0,0,0,0.128141592920354,"Yes"
23,12,4390,7.5,1,0,0,1,0,0.244191343963554,"Yes"
33,12,4580,6.8,0,0,0,1,0,0.0829694323144105,"Yes"
36,13,6390,5.8,0,1,0,0,0,0.121596244131455,"Yes"
28,19,5160,3.8,0,0,1,1,0,0.229651162790698,"Yes"
58,19,8500,5,0,0,0,1,0,0.078,"Yes"
29,13,5240,5.6,0,1,0,1,1,0.239503816793893,"Yes"
33,20,6080,3.3,0,1,0,0,0,0.140460526315789,"Yes"
26,13,4590,7.3,0,1,0,1,0,0.147712418300654,"Yes"
42,12,5860,7.3,0,0,1,1,0,0.0807167235494881,"Yes"
42,14,5330,7.2,0,1,0,1,0,0.123264540337711,"Yes"
42,12,5430,4.6,0,0,1,0,0,0.213627992633518,"Yes"
24,13,4730,4.6,0,1,0,1,0,0.259196617336152,"Yes"
26,14,4850,2.2,0,1,0,1,1,0.0977319587628866,"Yes"
36,15,8340,6.1,0,0,1,1,0,0.166067146282974,"Yes"
50,42,15500,2.4,0,1,0,0,1,0.143354838709677,"Yes"
43,18,6390,5.3,0,0,0,1,0,0.115492957746479,"Yes"
30,16,5080,5,1,0,0,1,1,0.128149606299213,"Yes"
46,34,11580,9,0,0,1,1,0,0.146459412780656,"Yes"
32,16,6210,4,0,1,0,0,0,0.0497584541062802,"Yes"
38,12,5640,7.4,0,1,0,1,0,0.0230496453900709,"Yes"
30,18,9040,8.3,0,1,0,1,1,0.133296460176991,"Yes"
28,16,5210,6.3,0,0,1,0,0,0.277927063339731,"Yes"
42,14,8340,3.7,0,1,0,0,0,0.147841726618705,"Yes"
35,12,5130,2.6,0,0,0,0,0,0.0280701754385965,"Yes"
26,13,8210,4.3,0,0,1,1,0,0.0623629719853837,"Yes"
27,18,5070,2.9,0,0,1,1,1,0.129585798816568,"Yes"
43,18,6720,3,1,0,0,1,1,0.0321428571428571,"Yes"
33,20,5840,3.9,0,1,0,1,1,0.216438356164384,"Yes"
44,16,17440,3,1,0,0,1,0,0.236697247706422,"Yes"
31,15,5710,7.7,1,0,0,0,0,0.0390542907180385,"Yes"
45,18,10920,3.9,0,0,0,1,0,0.0788461538461538,"Yes"
30,17,4840,4.7,0,1,0,1,0,0.0233471074380165,"Yes"
28,15,6040,10.9,1,0,0,1,0,0.180132450331126,"Yes"
30,17,5630,5.3,0,0,1,1,1,0.0872113676731794,"Yes"
24,13,4850,6.8,0,1,0,1,0,0.116494845360825,"Yes"
31,18,4890,2.5,0,0,1,1,1,0.0570552147239264,"Yes"
34,13,4670,8.5,1,0,0,1,0,0.121627408993576,"Yes"
30,18,6730,6.5,0,1,0,1,0,0.0826151560178306,"Yes"
26,13,4430,4.7,0,1,0,1,1,0.218961625282167,"Yes"
27,12,4470,6.2,0,0,1,1,0,0.0814317673378076,"Yes"
30,14,5190,3.8,1,0,0,1,0,0.192485549132948,"Yes"
28,15,5640,4.7,0,1,0,1,1,0.16436170212766,"Yes"
33,12,5030,5.6,1,0,0,1,0,0.0785288270377734,"Yes"
49,12,5700,4.3,0,1,0,1,1,0.3,"Yes"
30,14,9020,2.5,0,1,0,0,1,0.0374722838137472,"Yes"
42,18,9770,5.7,0,0,1,1,1,0.0573183213920164,"Yes"
32,19,11070,1.9,0,1,0,0,0,0.169647696476965,"Yes"
52,33,11470,3.6,1,0,0,1,0,0.21176983435048,"Yes"
28,13,7760,7.8,1,0,0,1,1,0.0929123711340206,"Yes"
43,27,8170,3.8,0,1,0,1,0,0.314932680538556,"Yes"
30,12,9410,4.8,0,1,0,0,1,0.0452709883103082,"Yes"
28,21,4720,8,0,0,1,1,0,0.217584745762712,"Yes"
34,19,6690,8.5,0,1,0,1,0,0.0705530642750374,"Yes"
39,13,4960,5.7,1,0,0,1,0,0.128024193548387,"Yes"
29,20,6000,6.8,0,0,1,0,0,0.282166666666667,"Yes"
38,15,5100,3.3,0,0,1,1,1,0.156666666666667,"Yes"
32,21,6480,4.9,0,0,1,0,1,0.0953703703703704,"Yes"
46,17,7530,6.6,0,0,1,1,1,0.259495351925631,"Yes"
32,14,4650,9.1,1,0,0,1,0,0.284086021505376,"Yes"
29,17,6620,4.7,0,0,0,0,0,0.15392749244713,"Yes"
35,21,8470,2.9,0,0,0,1,1,0.164580873671783,"Yes"
32,12,5540,4.8,0,1,0,1,1,0.287364620938628,"Yes"
32,21,9010,5.6,1,0,0,1,0,0.0849056603773585,"Yes"
37,14,6800,4.4,0,1,0,1,0,0.0830882352941176,"Yes"
30,15,6200,7.9,0,0,1,1,0,0.0753225806451613,"Yes"
28,20,6580,6.7,0,0,1,1,0,0.167781155015198,"Yes"
29,19,6350,7.5,0,0,1,1,0,0.133228346456693,"Yes"
35,14,5660,8.5,1,0,0,1,0,0.0932862190812721,"Yes"
38,27,6580,6,0,1,0,0,0,0.317629179331307,"Yes"
47,16,6860,6.1,0,0,1,1,0,0.0134110787172012,"Yes"
35,14,5350,6.5,0,0,1,1,0,0.224859813084112,"Yes"
32,20,5570,5.8,1,0,0,1,0,0.168581687612208,"Yes"
23,12,4470,5.3,0,1,0,1,1,0.0503355704697987,"Yes"
28,12,5260,3,1,0,0,1,0,0.0384030418250951,"Yes"
42,13,5390,5.5,0,0,1,0,1,0.158441558441558,"Yes"
27,13,5180,6.1,1,0,0,1,1,0.266602316602317,"Yes"
32,15,6600,4.9,0,1,0,1,0,0.194090909090909,"Yes"
32,13,4610,5.9,0,0,1,0,0,0.225596529284165,"Yes"
25,12,4510,3.2,0,0,1,1,0,0.314634146341463,"Yes"
40,14,7430,6.5,0,1,0,1,1,0.095693135935397,"Yes"
39,16,4930,7.1,0,0,1,0,0,0.164908722109533,"Yes"
29,17,5040,7.4,0,0,1,1,1,0.0365079365079365,"Yes"
31,18,7440,4.7,0,1,0,1,1,0.112096774193548,"Yes"
28,14,4540,3.9,0,1,0,0,0,0.0475770925110132,"Yes"
40,17,5730,7.5,0,0,1,1,1,0.0387434554973822,"Yes"
38,17,5850,5.5,0,0,0,1,0,0.28957264957265,"Yes"
26,13,4830,8.9,0,0,1,1,1,0.422567287784679,"Yes"
27,14,5230,7.7,1,0,0,1,0,0.054302103250478,"Yes"
37,18,5510,3,0,1,0,1,1,0.181306715063521,"Yes"
33,12,10620,5.7,1,0,0,1,1,0.0759887005649718,"Yes"
33,13,5830,4.4,0,0,1,1,0,0.0487135506003431,"Yes"
26,12,4910,4.8,0,1,0,0,1,0.146028513238289,"Yes"
45,21,5920,4.4,0,1,0,0,0,0.0195945945945946,"Yes"
30,13,5660,3,0,0,1,1,1,0.181978798586572,"Yes"
30,18,5540,7.7,0,1,0,0,0,0.206137184115523,"Yes"
29,21,5940,6.1,0,0,1,1,1,0.115488215488215,"Yes"
31,17,6590,4.9,0,0,0,1,0,0.17814871016692,"Yes"
40,12,6160,4.1,0,1,0,1,1,0.148863636363636,"Yes"
41,20,11310,4.8,0,1,0,0,1,0.193633952254642,"Yes"
36,15,8160,5.9,0,0,1,1,1,0.143995098039216,"Yes"
29,13,5710,6,0,1,0,1,1,0.157092819614711,"Yes"
31,14,5490,2.5,0,1,0,1,1,0.140983606557377,"Yes"
38,22,6810,5.3,0,0,1,1,0,0.204258443465492,"Yes"
44,12,7400,3.3,1,0,0,1,1,0.135675675675676,"Yes"
29,13,8920,5.9,0,0,1,0,0,0.202578475336323,"Yes"
30,18,4890,4.3,1,0,0,0,0,0.416973415132924,"Yes"
30,17,8160,2.5,0,0,0,1,1,0.064093137254902,"Yes"
37,20,7360,2,0,0,1,1,0,0.349184782608696,"Yes"
26,12,5820,4.2,0,0,1,0,0,0.0627147766323024,"Yes"
26,12,4750,5.5,1,0,0,1,0,0.143789473684211,"Yes"
25,12,4780,4.4,0,0,1,1,0,0.0179916317991632,"Yes"
41,13,5730,9.2,0,1,0,1,1,0.0846422338568935,"Yes"
56,32,10340,4,0,1,0,1,0,0.329110251450677,"Yes"
36,28,5680,3.9,0,1,0,1,0,0.213556338028169,"Yes"
47,31,11930,9,0,0,1,0,1,0.171081307627829,"Yes"
33,22,6890,4.4,0,0,1,1,0,0.150653120464441,"Yes"
30,19,9390,5.6,0,1,0,1,1,0.0550585729499468,"Yes"
35,12,5610,6.4,0,0,1,1,0,0.136363636363636,"Yes"
36,27,7210,7.2,1,0,0,1,0,0.245908460471567,"Yes"
41,12,5180,7.5,0,0,1,1,0,0.0245173745173745,"Yes"
45,21,8460,7,0,1,0,1,0,0.0869976359338061,"Yes"
26,14,5490,3.2,0,1,0,0,0,0.0524590163934426,"Yes"
38,17,9430,4.6,0,0,1,1,0,0.0409331919406151,"Yes"
46,12,5640,5.5,0,0,1,0,1,0.155141843971631,"Yes"
35,24,10320,5.6,1,0,0,1,1,0.321317829457364,"Yes"
35,13,7570,8.6,1,0,0,1,1,0.139498018494055,"Yes"
32,19,7160,4.9,0,1,0,1,1,0.0994413407821229,"Yes"
31,15,5230,7.3,0,0,1,1,1,0.0305927342256214,"Yes"
37,23,10070,5.5,0,1,0,0,1,0.125422045680238,"Yes"
38,18,6240,4.3,0,1,0,1,1,0.137339743589744,"Yes"
37,16,6090,3.9,1,0,0,1,1,0.126436781609195,"Yes"
46,16,7390,9.1,0,1,0,1,0,0.229634641407307,"Yes"
39,21,6300,6.5,0,1,0,0,0,0.0777777777777778,"Yes"
50,15,5960,1.1,1,0,0,1,1,0.176845637583893,"Yes"
44,26,7110,5.5,0,0,1,0,0,0.163713080168776,"Yes"
31,12,4830,5.7,0,1,0,1,0,0.192339544513458,"Yes"
33,12,4910,2.8,0,1,0,1,1,0.0971486761710794,"Yes"
31,14,6020,6,1,0,0,1,0,0.0473421926910299,"Yes"
32,13,4580,4.4,1,0,0,1,1,0.0777292576419214,"Yes"
42,16,5530,3.7,1,0,0,0,0,0.150994575045208,"Yes"
33,20,5540,5,0,0,1,0,0,0.156498194945848,"Yes"
34,21,6400,2.8,1,0,0,0,0,0.07359375,"Yes"
29,13,4310,2.9,1,0,0,1,0,0.0689095127610209,"Yes"
37,16,10680,5.2,1,0,0,1,0,0.296535580524345,"Yes"
27,13,4850,5.2,0,0,1,0,1,0.102268041237113,"Yes"
28,13,6100,4.9,1,0,0,1,0,0.119344262295082,"Yes"
43,14,5940,5.9,0,0,1,0,0,0.0457912457912458,"Yes"
35,19,12390,5.7,0,1,0,0,1,0.0445520581113801,"Yes"
53,14,6990,4.8,0,0,1,0,1,0.0758226037195994,"Yes"
28,15,6920,3.4,0,0,1,0,0,0.145809248554913,"Yes"
34,12,5860,4.6,0,1,0,1,1,0.0687713310580205,"Yes"
24,12,4300,9.1,1,0,0,1,1,0.138604651162791,"Yes"
31,12,8960,6.4,1,0,0,1,0,0.191629464285714,"Yes"
32,15,4530,5.2,0,1,0,1,0,0.063355408388521,"Yes"
29,13,5560,3.5,1,0,0,1,0,0.0897482014388489,"Yes"
35,12,6700,6.7,0,1,0,1,0,0.0558208955223881,"Yes"
57,12,7540,5.3,0,1,0,1,1,0.134084880636605,"Yes"
34,14,5540,4.7,1,0,0,1,0,0.00523465703971119,"Yes"
47,33,25480,5.8,0,0,0,1,1,0.124489795918367,"Yes"
31,18,5210,8.5,0,1,0,1,0,0.175239923224568,"Yes"
34,23,5500,9,0,1,0,0,1,0.0743636363636364,"Yes"
45,37,21290,3.6,0,0,1,0,1,0.16139032409582,"Yes"
24,14,4650,0.6,0,0,1,1,0,0.0483870967741935,"Yes"
51,19,15940,4.2,1,0,0,1,0,0.110288582183187,"Yes"
31,18,4920,1.8,0,0,1,1,0,0.277439024390244,"Yes"
34,15,6660,4.4,0,0,0,1,0,0.193843843843844,"Yes"
43,12,5330,8.3,0,1,0,1,0,0.132270168855535,"Yes"
29,14,5740,9.1,1,0,0,1,1,0.0893728222996516,"Yes"
31,15,10170,1.5,1,0,0,0,1,0.0614552605703048,"Yes"
37,18,12230,4.6,1,0,0,1,1,0.353393295175797,"Yes"
29,12,5590,6.7,1,0,0,1,0,0.0924865831842576,"Yes"
34,14,4760,6.9,0,0,0,1,0,0.110924369747899,"Yes"
31,20,6150,3.2,0,0,1,1,0,0.174959349593496,"Yes"
